"fecha","nombre_provincia_indec","tipo_vehiculo","cantidad"
"2019-07-01",Catamarca,moto,371
"2019-08-01",Catamarca,moto,369
"2019-09-01",Catamarca,moto,316
"2019-10-01",Catamarca,moto,296
"2019-11-01",Catamarca,moto,270
"2019-12-01",Catamarca,moto,208
"2020-01-01",Catamarca,moto,251
"2020-02-01",Catamarca,moto,274
"2020-03-01",Catamarca,moto,246
"2020-04-01",Catamarca,moto,86
"2020-05-01",Catamarca,moto,211
"2020-06-01",Catamarca,moto,336
"2020-07-01",Catamarca,moto,214
"2020-08-01",Catamarca,moto,294
"2020-09-01",Catamarca,moto,493
"2020-10-01",Catamarca,moto,341
"2020-11-01",Catamarca,moto,260
"2020-12-01",Catamarca,moto,220
"2021-01-01",Catamarca,moto,293
"2021-02-01",Catamarca,moto,307
"2021-03-01",Catamarca,moto,418
"2021-04-01",Catamarca,moto,329
"2021-05-01",Catamarca,moto,233
"2021-06-01",Catamarca,moto,264
"2021-07-01",Catamarca,moto,371
"2021-08-01",Catamarca,moto,558
"2021-09-01",Catamarca,moto,504
"2021-10-01",Catamarca,moto,534
"2021-11-01",Catamarca,moto,482
"2021-12-01",Catamarca,moto,588
"2022-01-01",Catamarca,moto,454
"2022-02-01",Catamarca,moto,502
"2022-03-01",Catamarca,moto,682
"2022-04-01",Catamarca,moto,581
"2022-05-01",Catamarca,moto,647
"2022-06-01",Catamarca,moto,451
"2022-07-01",Catamarca,moto,482
"2022-08-01",Catamarca,moto,442
"2022-09-01",Catamarca,moto,443
"2022-10-01",Catamarca,moto,461
"2022-11-01",Catamarca,moto,459
"2022-12-01",Catamarca,moto,416
"2023-01-01",Catamarca,moto,363
"2023-02-01",Catamarca,moto,405
"2023-03-01",Catamarca,moto,827
"2023-04-01",Catamarca,moto,521
"2023-05-01",Catamarca,moto,593
"2023-06-01",Catamarca,moto,502
"2023-07-01",Catamarca,moto,431
"2023-08-01",Catamarca,moto,590
"2023-09-01",Catamarca,moto,577
"2023-10-01",Catamarca,moto,585
"2023-11-01",Catamarca,moto,578
"2023-12-01",Catamarca,moto,454
"2024-01-01",Catamarca,moto,371
"2024-01-01",Catamarca,auto,291
"2024-02-01",Catamarca,moto,398
"2024-02-01",Catamarca,auto,203
"2024-03-01",Catamarca,moto,396
"2024-03-01",Catamarca,auto,215
"2024-04-01",Catamarca,moto,522
"2024-04-01",Catamarca,auto,265
"2024-05-01",Catamarca,auto,277
"2024-05-01",Catamarca,moto,612
"2024-06-01",Catamarca,moto,419
"2024-06-01",Catamarca,auto,242
"2024-07-01",Catamarca,auto,320
"2024-07-01",Catamarca,moto,662
"2024-08-01",Catamarca,moto,801
"2024-08-01",Catamarca,auto,321
"2024-09-01",Catamarca,moto,641
"2024-09-01",Catamarca,auto,348
"2014-01-01",Cordoba,auto,10692
"2014-02-01",Cordoba,auto,5474
"2014-03-01",Cordoba,auto,5103
"2014-04-01",Cordoba,auto,5335
"2014-05-01",Cordoba,auto,5526
"2014-06-01",Cordoba,auto,5470
"2014-07-01",Cordoba,auto,6517
"2014-08-01",Cordoba,auto,5795
"2014-09-01",Cordoba,auto,5840
"2014-10-01",Cordoba,auto,5271
"2014-11-01",Cordoba,auto,3818
"2014-12-01",Cordoba,auto,2772
"2015-01-01",Cordoba,auto,6923
"2015-02-01",Cordoba,auto,4160
"2015-03-01",Cordoba,auto,4774
"2015-04-01",Cordoba,auto,5093
"2015-05-01",Cordoba,auto,4715
"2015-06-01",Cordoba,auto,5634
"2015-07-01",Cordoba,auto,5749
"2015-08-01",Cordoba,auto,5608
"2015-09-01",Cordoba,auto,6274
"2015-10-01",Cordoba,auto,5809
"2015-11-01",Cordoba,auto,4837
"2015-12-01",Cordoba,auto,2908
"2016-01-01",Cordoba,auto,5482
"2016-02-01",Cordoba,auto,4699
"2016-03-01",Cordoba,auto,5497
"2016-04-01",Cordoba,auto,6176
"2016-05-01",Cordoba,auto,6135
"2016-06-01",Cordoba,auto,5530
"2016-07-01",Cordoba,auto,6667
"2016-08-01",Cordoba,auto,7221
"2016-09-01",Cordoba,auto,6825
"2016-10-01",Cordoba,auto,6330
"2016-11-01",Cordoba,auto,5803
"2016-12-01",Cordoba,auto,3851
"2017-01-01",Cordoba,auto,9999
"2017-02-01",Cordoba,auto,5708
"2017-03-01",Cordoba,auto,7504
"2017-04-01",Cordoba,auto,6249
"2017-05-01",Cordoba,auto,7642
"2017-06-01",Cordoba,auto,7821
"2017-07-01",Cordoba,auto,8231
"2017-08-01",Cordoba,auto,8652
"2017-09-01",Cordoba,auto,7914
"2017-10-01",Cordoba,auto,7421
"2017-11-01",Cordoba,auto,6957
"2017-12-01",Cordoba,auto,4363
"2018-01-01",Cordoba,auto,12061
"2018-02-01",Cordoba,auto,6626
"2018-03-01",Cordoba,auto,8319
"2018-04-01",Cordoba,auto,7844
"2018-05-01",Cordoba,auto,8518
"2018-06-01",Cordoba,auto,6824
"2018-07-01",Cordoba,auto,7161
"2018-08-01",Cordoba,auto,6697
"2018-09-01",Cordoba,auto,5291
"2018-10-01",Cordoba,auto,4914
"2018-11-01",Cordoba,auto,3883
"2018-12-01",Cordoba,auto,2767
"2019-01-01",Cordoba,auto,5953
"2019-02-01",Cordoba,auto,3938
"2019-03-01",Cordoba,auto,4035
"2019-04-01",Cordoba,auto,3703
"2019-05-01",Cordoba,auto,3685
"2019-06-01",Cordoba,auto,3780
"2019-07-01",Cordoba,auto,5138
"2019-08-01",Cordoba,auto,4849
"2019-09-01",Cordoba,auto,3695
"2019-10-01",Cordoba,auto,3500
"2019-11-01",Cordoba,auto,2552
"2019-12-01",Cordoba,auto,2003
"2020-01-01",Cordoba,auto,4672
"2020-02-01",Cordoba,auto,2756
"2020-03-01",Cordoba,auto,1609
"2020-04-01",Cordoba,auto,525
"2020-05-01",Cordoba,auto,2210
"2020-06-01",Cordoba,auto,4392
"2020-07-01",Cordoba,auto,3234
"2020-08-01",Cordoba,auto,3144
"2020-09-01",Cordoba,auto,3914
"2020-10-01",Cordoba,auto,4002
"2020-11-01",Cordoba,auto,3747
"2020-12-01",Cordoba,auto,2066
"2021-01-01",Cordoba,auto,5397
"2021-02-01",Cordoba,auto,3198
"2021-03-01",Cordoba,auto,4034
"2021-04-01",Cordoba,auto,3559
"2021-05-01",Cordoba,auto,2460
"2021-06-01",Cordoba,auto,4277
"2021-07-01",Cordoba,auto,3835
"2021-08-01",Cordoba,auto,3799
"2021-09-01",Cordoba,auto,3549
"2021-10-01",Cordoba,auto,3074
"2021-11-01",Cordoba,auto,3043
"2021-12-01",Cordoba,auto,1781
"2022-01-01",Cordoba,auto,5062
"2022-02-01",Cordoba,auto,3222
"2022-03-01",Cordoba,auto,3794
"2022-04-01",Cordoba,auto,3401
"2022-05-01",Cordoba,auto,3731
"2022-06-01",Cordoba,auto,3856
"2022-07-01",Cordoba,auto,4047
"2022-08-01",Cordoba,auto,4030
"2022-09-01",Cordoba,auto,3699
"2022-10-01",Cordoba,auto,3442
"2022-11-01",Cordoba,auto,3478
"2022-12-01",Cordoba,auto,1896
"2023-01-01",Cordoba,auto,5325
"2023-02-01",Cordoba,auto,3368
"2023-03-01",Cordoba,auto,4367
"2023-04-01",Cordoba,auto,3796
"2023-05-01",Cordoba,auto,4126
"2023-06-01",Cordoba,auto,4160
"2023-07-01",Cordoba,auto,4711
"2023-08-01",Cordoba,auto,3981
"2023-09-01",Cordoba,auto,3527
"2023-10-01",Cordoba,auto,4567
"2023-11-01",Cordoba,auto,3501
"2023-12-01",Cordoba,auto,1625
"2014-01-01",Cordoba,moto,7494
"2014-02-01",Cordoba,moto,4537
"2014-03-01",Cordoba,moto,3688
"2014-04-01",Cordoba,moto,3416
"2014-05-01",Cordoba,moto,3196
"2014-06-01",Cordoba,moto,3055
"2014-07-01",Cordoba,moto,3570
"2014-08-01",Cordoba,moto,3461
"2014-09-01",Cordoba,moto,4045
"2014-10-01",Cordoba,moto,4050
"2014-11-01",Cordoba,moto,2950
"2014-12-01",Cordoba,moto,2777
"2015-01-01",Cordoba,moto,3700
"2015-02-01",Cordoba,moto,3097
"2015-03-01",Cordoba,moto,3685
"2015-04-01",Cordoba,moto,3282
"2015-05-01",Cordoba,moto,2963
"2015-06-01",Cordoba,moto,2961
"2015-07-01",Cordoba,moto,3114
"2015-08-01",Cordoba,moto,3020
"2015-09-01",Cordoba,moto,3761
"2015-10-01",Cordoba,moto,3844
"2015-11-01",Cordoba,moto,3286
"2015-12-01",Cordoba,moto,2824
"2016-01-01",Cordoba,moto,3467
"2016-02-01",Cordoba,moto,3052
"2016-03-01",Cordoba,moto,3756
"2016-04-01",Cordoba,moto,3108
"2016-05-01",Cordoba,moto,2756
"2016-06-01",Cordoba,moto,2328
"2016-07-01",Cordoba,moto,2604
"2016-08-01",Cordoba,moto,3548
"2016-09-01",Cordoba,moto,3729
"2016-10-01",Cordoba,moto,3841
"2016-11-01",Cordoba,moto,4194
"2016-12-01",Cordoba,moto,4037
"2017-01-01",Cordoba,moto,6087
"2017-02-01",Cordoba,moto,4528
"2017-03-01",Cordoba,moto,5878
"2017-04-01",Cordoba,moto,4194
"2017-05-01",Cordoba,moto,4516
"2017-06-01",Cordoba,moto,3761
"2017-07-01",Cordoba,moto,4523
"2017-08-01",Cordoba,moto,5071
"2017-09-01",Cordoba,moto,5304
"2017-10-01",Cordoba,moto,6119
"2017-11-01",Cordoba,moto,5826
"2017-12-01",Cordoba,moto,4920
"2018-01-01",Cordoba,moto,7281
"2018-02-01",Cordoba,moto,5176
"2018-03-01",Cordoba,moto,6109
"2018-04-01",Cordoba,moto,5615
"2018-05-01",Cordoba,moto,4604
"2018-06-01",Cordoba,moto,3211
"2018-07-01",Cordoba,moto,3047
"2018-08-01",Cordoba,moto,3527
"2018-09-01",Cordoba,moto,3296
"2018-10-01",Cordoba,moto,3020
"2018-11-01",Cordoba,moto,2558
"2018-12-01",Cordoba,moto,2425
"2019-01-01",Cordoba,moto,3932
"2019-02-01",Cordoba,moto,3169
"2019-03-01",Cordoba,moto,2833
"2019-04-01",Cordoba,moto,2531
"2019-05-01",Cordoba,moto,2422
"2019-06-01",Cordoba,moto,1776
"2019-07-01",Cordoba,moto,2609
"2019-08-01",Cordoba,moto,2618
"2019-09-01",Cordoba,moto,1821
"2019-10-01",Cordoba,moto,2343
"2019-11-01",Cordoba,moto,1742
"2019-12-01",Cordoba,moto,1631
"2020-01-01",Cordoba,moto,2789
"2020-02-01",Cordoba,moto,2056
"2020-03-01",Cordoba,moto,1721
"2020-04-01",Cordoba,moto,311
"2020-05-01",Cordoba,moto,1337
"2020-06-01",Cordoba,moto,2277
"2020-07-01",Cordoba,moto,2358
"2020-08-01",Cordoba,moto,2722
"2020-09-01",Cordoba,moto,2956
"2020-10-01",Cordoba,moto,2891
"2020-11-01",Cordoba,moto,2546
"2020-12-01",Cordoba,moto,2173
"2021-01-01",Cordoba,moto,3242
"2021-02-01",Cordoba,moto,2585
"2021-03-01",Cordoba,moto,3455
"2021-04-01",Cordoba,moto,2938
"2021-05-01",Cordoba,moto,2137
"2021-06-01",Cordoba,moto,3043
"2021-07-01",Cordoba,moto,3132
"2021-08-01",Cordoba,moto,3573
"2021-09-01",Cordoba,moto,4038
"2021-10-01",Cordoba,moto,3854
"2021-11-01",Cordoba,moto,3462
"2021-12-01",Cordoba,moto,3042
"2022-01-01",Cordoba,moto,3716
"2022-02-01",Cordoba,moto,3637
"2022-03-01",Cordoba,moto,4667
"2022-04-01",Cordoba,moto,4034
"2022-05-01",Cordoba,moto,3946
"2022-06-01",Cordoba,moto,3535
"2022-07-01",Cordoba,moto,3356
"2022-08-01",Cordoba,moto,3184
"2022-09-01",Cordoba,moto,3228
"2022-10-01",Cordoba,moto,3042
"2022-11-01",Cordoba,moto,3289
"2022-12-01",Cordoba,moto,2711
"2023-01-01",Cordoba,moto,4320
"2023-02-01",Cordoba,moto,3551
"2023-03-01",Cordoba,moto,4705
"2023-04-01",Cordoba,moto,3750
"2023-05-01",Cordoba,moto,3827
"2023-06-01",Cordoba,moto,3070
"2023-07-01",Cordoba,moto,3552
"2023-08-01",Cordoba,moto,4048
"2023-09-01",Cordoba,moto,3161
"2023-10-01",Cordoba,moto,4293
"2023-11-01",Cordoba,moto,3680
"2023-12-01",Cordoba,moto,3083
"2024-01-01",Cordoba,moto,3339
"2024-01-01",Cordoba,auto,3771
"2024-02-01",Cordoba,moto,3050
"2024-02-01",Cordoba,auto,2645
"2024-03-01",Cordoba,moto,2978
"2024-03-01",Cordoba,auto,2498
"2024-04-01",Cordoba,moto,3621
"2024-04-01",Cordoba,auto,3355
"2024-05-01",Cordoba,auto,3479
"2024-05-01",Cordoba,moto,3705
"2024-06-01",Cordoba,moto,3078
"2024-06-01",Cordoba,auto,2963
"2024-07-01",Cordoba,auto,4239
"2024-07-01",Cordoba,moto,4046
"2024-08-01",Cordoba,moto,4957
"2024-08-01",Cordoba,auto,4245
"2024-09-01",Cordoba,moto,3869
"2024-09-01",Cordoba,auto,4250
"2014-01-01",Corrientes,auto,2796
"2014-02-01",Corrientes,auto,1360
"2014-03-01",Corrientes,auto,1105
"2014-04-01",Corrientes,auto,1214
"2014-05-01",Corrientes,auto,1344
"2014-06-01",Corrientes,auto,1298
"2014-07-01",Corrientes,auto,1269
"2014-08-01",Corrientes,auto,1249
"2014-09-01",Corrientes,auto,1264
"2014-10-01",Corrientes,auto,1178
"2014-11-01",Corrientes,auto,816
"2014-12-01",Corrientes,auto,584
"2015-01-01",Corrientes,auto,1548
"2015-02-01",Corrientes,auto,1076
"2015-03-01",Corrientes,auto,1197
"2015-04-01",Corrientes,auto,1284
"2015-05-01",Corrientes,auto,1133
"2015-06-01",Corrientes,auto,1474
"2015-07-01",Corrientes,auto,1347
"2015-08-01",Corrientes,auto,1307
"2015-09-01",Corrientes,auto,1459
"2015-10-01",Corrientes,auto,1303
"2015-11-01",Corrientes,auto,1134
"2015-12-01",Corrientes,auto,676
"2016-01-01",Corrientes,auto,1457
"2016-02-01",Corrientes,auto,1204
"2016-03-01",Corrientes,auto,1170
"2016-04-01",Corrientes,auto,1464
"2016-05-01",Corrientes,auto,1361
"2016-06-01",Corrientes,auto,1110
"2016-07-01",Corrientes,auto,1413
"2016-08-01",Corrientes,auto,1585
"2016-09-01",Corrientes,auto,1473
"2016-10-01",Corrientes,auto,1130
"2016-11-01",Corrientes,auto,1122
"2016-12-01",Corrientes,auto,741
"2017-01-01",Corrientes,auto,2030
"2017-02-01",Corrientes,auto,1320
"2017-03-01",Corrientes,auto,1599
"2017-04-01",Corrientes,auto,1292
"2017-05-01",Corrientes,auto,1588
"2017-06-01",Corrientes,auto,1700
"2017-07-01",Corrientes,auto,1705
"2017-08-01",Corrientes,auto,1792
"2017-09-01",Corrientes,auto,1732
"2017-10-01",Corrientes,auto,1802
"2017-11-01",Corrientes,auto,1653
"2017-12-01",Corrientes,auto,949
"2018-01-01",Corrientes,auto,2896
"2018-02-01",Corrientes,auto,1664
"2018-03-01",Corrientes,auto,1879
"2018-04-01",Corrientes,auto,1730
"2018-05-01",Corrientes,auto,1881
"2018-06-01",Corrientes,auto,1408
"2018-07-01",Corrientes,auto,1540
"2018-08-01",Corrientes,auto,1550
"2018-09-01",Corrientes,auto,1126
"2018-10-01",Corrientes,auto,999
"2018-11-01",Corrientes,auto,820
"2018-12-01",Corrientes,auto,575
"2019-01-01",Corrientes,auto,1326
"2019-02-01",Corrientes,auto,877
"2019-03-01",Corrientes,auto,835
"2019-04-01",Corrientes,auto,772
"2019-05-01",Corrientes,auto,713
"2019-06-01",Corrientes,auto,783
"2019-07-01",Corrientes,auto,1039
"2019-08-01",Corrientes,auto,801
"2019-09-01",Corrientes,auto,745
"2019-10-01",Corrientes,auto,649
"2019-11-01",Corrientes,auto,497
"2019-12-01",Corrientes,auto,425
"2020-01-01",Corrientes,auto,1030
"2020-02-01",Corrientes,auto,546
"2020-03-01",Corrientes,auto,484
"2020-04-01",Corrientes,auto,128
"2020-05-01",Corrientes,auto,546
"2020-06-01",Corrientes,auto,745
"2020-07-01",Corrientes,auto,686
"2020-08-01",Corrientes,auto,735
"2020-09-01",Corrientes,auto,713
"2020-10-01",Corrientes,auto,788
"2020-11-01",Corrientes,auto,720
"2020-12-01",Corrientes,auto,395
"2021-01-01",Corrientes,auto,1024
"2021-02-01",Corrientes,auto,712
"2021-03-01",Corrientes,auto,896
"2021-04-01",Corrientes,auto,719
"2021-05-01",Corrientes,auto,516
"2021-06-01",Corrientes,auto,801
"2021-07-01",Corrientes,auto,753
"2021-08-01",Corrientes,auto,718
"2021-09-01",Corrientes,auto,716
"2021-10-01",Corrientes,auto,674
"2021-11-01",Corrientes,auto,680
"2021-12-01",Corrientes,auto,416
"2022-01-01",Corrientes,auto,985
"2022-02-01",Corrientes,auto,735
"2022-03-01",Corrientes,auto,838
"2022-04-01",Corrientes,auto,667
"2022-05-01",Corrientes,auto,815
"2022-06-01",Corrientes,auto,826
"2022-07-01",Corrientes,auto,879
"2022-08-01",Corrientes,auto,837
"2022-09-01",Corrientes,auto,806
"2022-10-01",Corrientes,auto,737
"2022-11-01",Corrientes,auto,635
"2022-12-01",Corrientes,auto,424
"2023-01-01",Corrientes,auto,1244
"2023-02-01",Corrientes,auto,637
"2023-03-01",Corrientes,auto,858
"2023-04-01",Corrientes,auto,779
"2023-05-01",Corrientes,auto,931
"2023-06-01",Corrientes,auto,923
"2023-07-01",Corrientes,auto,960
"2023-08-01",Corrientes,auto,1012
"2023-09-01",Corrientes,auto,834
"2023-10-01",Corrientes,auto,988
"2023-11-01",Corrientes,auto,968
"2023-12-01",Corrientes,auto,455
"2014-01-01",Corrientes,moto,2760
"2014-02-01",Corrientes,moto,2002
"2014-03-01",Corrientes,moto,1768
"2014-04-01",Corrientes,moto,1683
"2014-05-01",Corrientes,moto,1650
"2014-06-01",Corrientes,moto,1466
"2014-07-01",Corrientes,moto,1552
"2014-08-01",Corrientes,moto,1821
"2014-09-01",Corrientes,moto,1688
"2014-10-01",Corrientes,moto,1732
"2014-11-01",Corrientes,moto,1314
"2014-12-01",Corrientes,moto,1130
"2015-01-01",Corrientes,moto,1461
"2015-02-01",Corrientes,moto,1318
"2015-03-01",Corrientes,moto,1767
"2015-04-01",Corrientes,moto,1725
"2015-05-01",Corrientes,moto,1453
"2015-06-01",Corrientes,moto,1599
"2015-07-01",Corrientes,moto,1671
"2015-08-01",Corrientes,moto,1659
"2015-09-01",Corrientes,moto,1905
"2015-10-01",Corrientes,moto,1947
"2015-11-01",Corrientes,moto,1717
"2015-12-01",Corrientes,moto,1479
"2016-01-01",Corrientes,moto,1519
"2016-02-01",Corrientes,moto,1491
"2016-03-01",Corrientes,moto,1915
"2016-04-01",Corrientes,moto,1671
"2016-05-01",Corrientes,moto,1523
"2016-06-01",Corrientes,moto,1258
"2016-07-01",Corrientes,moto,1368
"2016-08-01",Corrientes,moto,1814
"2016-09-01",Corrientes,moto,1641
"2016-10-01",Corrientes,moto,1497
"2016-11-01",Corrientes,moto,1771
"2016-12-01",Corrientes,moto,1718
"2017-01-01",Corrientes,moto,2236
"2017-02-01",Corrientes,moto,1824
"2017-03-01",Corrientes,moto,2588
"2017-04-01",Corrientes,moto,2072
"2017-05-01",Corrientes,moto,2095
"2017-06-01",Corrientes,moto,1943
"2017-07-01",Corrientes,moto,2316
"2017-08-01",Corrientes,moto,2473
"2017-09-01",Corrientes,moto,2439
"2017-10-01",Corrientes,moto,2816
"2017-11-01",Corrientes,moto,2881
"2017-12-01",Corrientes,moto,2544
"2018-01-01",Corrientes,moto,2993
"2018-02-01",Corrientes,moto,2563
"2018-03-01",Corrientes,moto,3130
"2018-04-01",Corrientes,moto,3047
"2018-05-01",Corrientes,moto,2646
"2018-06-01",Corrientes,moto,1965
"2018-07-01",Corrientes,moto,1960
"2018-08-01",Corrientes,moto,1960
"2018-09-01",Corrientes,moto,1649
"2018-10-01",Corrientes,moto,1640
"2018-11-01",Corrientes,moto,1280
"2018-12-01",Corrientes,moto,1158
"2019-01-01",Corrientes,moto,1622
"2019-02-01",Corrientes,moto,1444
"2019-03-01",Corrientes,moto,1412
"2019-04-01",Corrientes,moto,1382
"2019-05-01",Corrientes,moto,1196
"2019-06-01",Corrientes,moto,933
"2019-07-01",Corrientes,moto,1206
"2019-08-01",Corrientes,moto,1127
"2019-09-01",Corrientes,moto,787
"2019-10-01",Corrientes,moto,758
"2019-11-01",Corrientes,moto,682
"2019-12-01",Corrientes,moto,668
"2020-01-01",Corrientes,moto,1101
"2020-02-01",Corrientes,moto,957
"2020-03-01",Corrientes,moto,737
"2020-04-01",Corrientes,moto,126
"2020-05-01",Corrientes,moto,625
"2020-06-01",Corrientes,moto,959
"2020-07-01",Corrientes,moto,990
"2020-08-01",Corrientes,moto,1169
"2020-09-01",Corrientes,moto,1203
"2020-10-01",Corrientes,moto,1141
"2020-11-01",Corrientes,moto,887
"2020-12-01",Corrientes,moto,804
"2021-01-01",Corrientes,moto,948
"2021-02-01",Corrientes,moto,899
"2021-03-01",Corrientes,moto,1397
"2021-04-01",Corrientes,moto,1195
"2021-05-01",Corrientes,moto,724
"2021-06-01",Corrientes,moto,1164
"2021-07-01",Corrientes,moto,1204
"2021-08-01",Corrientes,moto,1329
"2021-09-01",Corrientes,moto,1387
"2021-10-01",Corrientes,moto,1411
"2021-11-01",Corrientes,moto,1462
"2021-12-01",Corrientes,moto,1239
"2022-01-01",Corrientes,moto,1020
"2022-02-01",Corrientes,moto,1265
"2022-03-01",Corrientes,moto,1702
"2022-04-01",Corrientes,moto,1325
"2022-05-01",Corrientes,moto,1345
"2022-06-01",Corrientes,moto,1306
"2022-07-01",Corrientes,moto,1222
"2022-08-01",Corrientes,moto,1270
"2022-09-01",Corrientes,moto,1136
"2022-10-01",Corrientes,moto,1170
"2022-11-01",Corrientes,moto,1105
"2022-12-01",Corrientes,moto,745
"2023-01-01",Corrientes,moto,1080
"2023-02-01",Corrientes,moto,1161
"2023-03-01",Corrientes,moto,1616
"2023-04-01",Corrientes,moto,1333
"2023-05-01",Corrientes,moto,1217
"2023-06-01",Corrientes,moto,1224
"2023-07-01",Corrientes,moto,1313
"2023-08-01",Corrientes,moto,1354
"2023-09-01",Corrientes,moto,1206
"2023-10-01",Corrientes,moto,1227
"2023-11-01",Corrientes,moto,1245
"2023-12-01",Corrientes,moto,954
"2024-01-01",Corrientes,moto,982
"2024-01-01",Corrientes,auto,825
"2024-02-01",Corrientes,moto,1032
"2024-02-01",Corrientes,auto,637
"2024-03-01",Corrientes,moto,958
"2024-03-01",Corrientes,auto,574
"2024-04-01",Corrientes,moto,1394
"2024-04-01",Corrientes,auto,777
"2024-05-01",Corrientes,auto,806
"2024-05-01",Corrientes,moto,1366
"2024-06-01",Corrientes,moto,1195
"2024-06-01",Corrientes,auto,676
"2024-07-01",Corrientes,auto,930
"2024-07-01",Corrientes,moto,1411
"2024-08-01",Corrientes,moto,1925
"2024-08-01",Corrientes,auto,957
"2024-09-01",Corrientes,moto,1509
"2024-09-01",Corrientes,auto,972
"2014-01-01",Chaco,auto,2299
"2014-02-01",Chaco,auto,1101
"2014-03-01",Chaco,auto,822
"2014-04-01",Chaco,auto,934
"2014-05-01",Chaco,auto,1005
"2014-06-01",Chaco,auto,963
"2014-07-01",Chaco,auto,1142
"2014-08-01",Chaco,auto,1114
"2014-09-01",Chaco,auto,1148
"2014-10-01",Chaco,auto,998
"2014-11-01",Chaco,auto,795
"2014-12-01",Chaco,auto,528
"2015-01-01",Chaco,auto,1496
"2015-02-01",Chaco,auto,892
"2015-03-01",Chaco,auto,1099
"2015-04-01",Chaco,auto,1106
"2015-05-01",Chaco,auto,1033
"2015-06-01",Chaco,auto,1237
"2015-07-01",Chaco,auto,1282
"2015-08-01",Chaco,auto,1385
"2015-09-01",Chaco,auto,1478
"2015-10-01",Chaco,auto,1226
"2015-11-01",Chaco,auto,1061
"2015-12-01",Chaco,auto,650
"2016-01-01",Chaco,auto,1408
"2016-02-01",Chaco,auto,1089
"2016-03-01",Chaco,auto,1169
"2016-04-01",Chaco,auto,1285
"2016-05-01",Chaco,auto,1358
"2016-06-01",Chaco,auto,1244
"2016-07-01",Chaco,auto,1520
"2016-08-01",Chaco,auto,1713
"2016-09-01",Chaco,auto,1592
"2016-10-01",Chaco,auto,1228
"2016-11-01",Chaco,auto,1202
"2016-12-01",Chaco,auto,669
"2017-01-01",Chaco,auto,2374
"2017-02-01",Chaco,auto,1436
"2017-03-01",Chaco,auto,1898
"2017-04-01",Chaco,auto,1418
"2017-05-01",Chaco,auto,1762
"2017-06-01",Chaco,auto,1778
"2017-07-01",Chaco,auto,1980
"2017-08-01",Chaco,auto,2033
"2017-09-01",Chaco,auto,1907
"2017-10-01",Chaco,auto,1851
"2017-11-01",Chaco,auto,1728
"2017-12-01",Chaco,auto,934
"2018-01-01",Chaco,auto,3383
"2018-02-01",Chaco,auto,1693
"2018-03-01",Chaco,auto,2021
"2018-04-01",Chaco,auto,2034
"2018-05-01",Chaco,auto,2087
"2018-06-01",Chaco,auto,1579
"2018-07-01",Chaco,auto,1693
"2018-08-01",Chaco,auto,1487
"2018-09-01",Chaco,auto,1105
"2018-10-01",Chaco,auto,938
"2018-11-01",Chaco,auto,685
"2018-12-01",Chaco,auto,501
"2019-01-01",Chaco,auto,1306
"2019-02-01",Chaco,auto,844
"2019-03-01",Chaco,auto,740
"2019-04-01",Chaco,auto,711
"2019-05-01",Chaco,auto,695
"2019-06-01",Chaco,auto,679
"2019-07-01",Chaco,auto,1006
"2019-08-01",Chaco,auto,808
